"STATION","NAME","DATE","AWND","DAWM","FMTM","MDWM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-06-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-06-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-06-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-06-30",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-02",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-03",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-05",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-10",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-27",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-28",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-29",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-30",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-07-31",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-01",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-02",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-05",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-06",,,,,,,,,,,,"    1",,"    1",,,,,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-10",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-13",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-17",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-23",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-08-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-02",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-09",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-10",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-11",,,,,,,,,,,,"    1",,"    1",,"    1",,,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-12",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-14",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-19",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-21",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-22",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-23",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-24",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-09-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-03",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-04",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-05",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-07",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-08",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-15",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-16",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-17",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-18",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-22",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-23",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-24",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-26",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-10-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-02",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-06",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-07",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-08",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-09",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-13",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-15",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-16",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-17",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-20",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-25",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-26",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-27",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-28",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-29",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-11-30",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-01",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-06",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-07",,,,,,,,,,,,"    1",,,,,"    1",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-11",,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-13",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-14",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-15",,,,,,,,,,,,"    1",,,,,"    1",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-16",,,,,,,,,,,,"    1",,,,,"    1",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-17",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-18",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-19",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-20",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-21",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2000-12-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
