"STATION","NAME","DATE","AWND","FMTM","PGTM","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-09","7.83"," 1001"," 1001","  260","  260","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-10","6.93"," 0430"," 0434","  300","  320","28.0","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-11","7.16"," 1547"," 1601","   50","   50","15.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-12","7.38"," 1038"," 1036","  120","  120","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-13","5.59"," 1514"," 1513","  310","  300","14.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-14","9.17"," 1333"," 1019","  330","   10","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-15","7.61"," 1611"," 1624","   30","   20","17.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-16","5.37"," 1146"," 1508","  320","   30","15.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-17","8.05"," 1412"," 1411","  290","  290","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-18","11.41"," 0048"," 1203","   30","   50","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-19","7.38"," 0722"," 1147","   20","   60","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-20","6.49"," 1300"," 1540","  270","  280","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-21","5.59"," 1345"," 1308","  360","  320","15.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-22","6.04"," 1728"," 1633","   50","   40","15.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-23","5.82"," 1432"," 0551","   60","   10","15.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-24","4.25"," 1244"," 1312","   90","   80","15.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-25","4.03"," 1231"," 1305","  190","  170","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-26","6.49"," 1245"," 1244","  190","  190","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-27","5.82"," 1627"," 1804","  180","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-28","6.26"," 1659"," 1647","   50","   60","15.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-29","11.41"," 1835"," 1358","   30","   60","17.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-30","9.84"," 1721"," 1721","   20","   30","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-07-31","9.40"," 0907"," 0844","  300","  270","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-01","6.71"," 2236"," 2235","  240","  230","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-02","11.18"," 1554"," 2125","   20","   30","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-03","9.62"," 0810"," 1317","   30","   50","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-04","4.70"," 1308"," 1148","   90","   60","12.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-05","10.07"," 1433"," 1443","  160","  170","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-06","8.50"," 1635"," 1635","  240","  250","40.9","59.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-07","8.05"," 1426"," 1347","  260","  280","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-08","9.17"," 1140"," 1140","  240","  240","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-09","7.83"," 1237"," 1813","  320","   50","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-10","6.26"," 1421"," 1420","  350","   20","17.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-11","8.95"," 1451"," 1309","   30","   50","17.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-12","4.03"," 1651"," 1901","  140","   90","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-13","6.93"," 1409"," 1549","  210","  200","15.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-14","7.16"," 1557"," 1140","  160","  180","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-15","10.29"," 0916"," 2246","  270","   20","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-16","9.40"," 2307"," 1152","   90","   50","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-17","9.84"," 0417"," 0517","  340","   70","21.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-18","8.50"," 1142"," 1618","  360","   60","16.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-19","6.71"," 1732"," 1638","  100","   70","15.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-20","8.05"," 1326"," 1445","  100","   80","16.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-21","8.95"," 1027"," 1226","  150","  150","15.0","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-22","7.83"," 1345"," 1549","  230","  240","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-23","6.04"," 1936"," 1331","  340","   50","13.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-24","4.92"," 1526"," 1730","  100","   70","13.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-25","4.25"," 1320"," 1318","  160","  160","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-26","5.14"," 1630"," 1633","   50","   50","13.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-27","8.95"," 1642"," 1446","   50","   70","16.1","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-28","8.72"," 0839"," 1409","  140","  160","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-29","10.07"," 1447"," 1639","   20","   40","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-30","9.17"," 2329"," 1159","  160","   50","15.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-08-31","8.28"," 1044"," 1203","  170","  180","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-01","5.82"," 2008"," 2056","   40","   50","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-02","7.61"," 0726"," 0727","   60","   70","19.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-03","9.62"," 0600"," 0600","  340","  340","25.1","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-04","14.09"," 1212"," 1212","   40","   40","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-05","13.42"," 0743"," 1730","   90","   60","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-06","8.05"," 0905"," 0857","   90","   90","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-07","9.84"," 1259"," 1259","  220","  220","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-08","6.04"," 1634"," 1643","   80","   70","13.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-09","9.40"," 1526"," 1441","  190","  170","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-10","11.18"," 1250"," 1126","  200","  190","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-11","11.41"," 2052"," 2049","  320","  310","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-12","8.95"," 0700"," 1338","  330","   50","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-13","6.71"," 1225"," 1429","  200","  220","16.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-14","10.29"," 1357"," 1747","  320","  340","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-15","12.08"," 1425"," 1443","  340","   10","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-16","6.49"," 1218"," 1428","  290","  280","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-17","8.28"," 0813"," 0812","  260","  240","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-18","7.83"," 1431"," 1430","  200","  190","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-19","10.29"," 1138"," 1136","  190","  210","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-20","9.84"," 1948"," 1948","  260","  270","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-21","8.50"," 1038"," 0812","  300","  300","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-22","10.07"," 1344"," 1344","   90","   90","29.1","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-23","8.05"," 0025"," 0023","  290","  270","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-24","10.96"," 1454"," 1149","   30","   40","17.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-25","8.28"," 1132"," 1200","   40","   20","17.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-26","7.16"," 1515"," 1515","  270","  280","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-27","9.40"," 1549"," 1405","   40","   60","21.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-28","6.26"," 0904"," 1145","  100","   80","13.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-29","9.17"," 1349"," 1431","  190","  180","17.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-09-30","10.29"," 1352"," 1249","  190","  220","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-01","14.54"," 1512"," 1448","  200","  190","23.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-02","10.96"," 0426"," 0204","  220","  210","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-03","6.04"," 2300"," 2259","  320","  320","25.1","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-04","10.74"," 1011"," 1649","   20","   30","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-05","10.51"," 1841"," 1838","  360","  360","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-06","14.32"," 0957"," 1416","  320","  310","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-07","14.76"," 1953"," 1952","  330","  340","25.1","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-08","12.75"," 1234"," 0854","  330","   10","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-09","8.95"," 1433"," 1432","  290","  290","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-10","7.83"," 1359"," 1358","  280","  280","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-11","6.49"," 1331"," 1330","  260","  260","13.0","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-12","8.95"," 1448"," 1447","  220","  210","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-13","11.86"," 2158"," 1413","  210","  200","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-14","8.72"," 0018"," 0017","  220","  220","17.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-15","6.71"," 0131"," 1406","  260","   40","15.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-16","5.14"," 0857"," 1339","   60","   70","10.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-17","4.25"," 1530"," 1653","   70","   50","12.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-18","6.04"," 1400"," 1241","  240","  250","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-19","7.16"," 2315"," 2314","  220","  210","14.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-20","9.40"," 1450"," 1338","  240","  240","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-21","7.16"," 1715"," 1101","   40","   30","14.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-22","4.70"," 1512"," 1433","   90","   80","10.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-23","4.47"," 1244"," 1244","  240","  240","10.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-24","4.92"," 1658"," 1703","   70","   70","12.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-25","6.49"," 1937"," 1812","  120","   80","12.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-26","8.95"," 1427"," 1415","  200","  210","17.0","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-27","11.41"," 2136"," 1655","   20","   50","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-28","11.41"," 1054"," 1421","   60","   50","17.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-29","10.07"," 2122"," 1426","  130","   70","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-30","9.84"," 0801"," 1715","  140","   90","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-10-31","7.61"," 1924"," 1648","  140","   80","14.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-01","11.41"," 1742"," 1742","  140","  140","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-02","7.16"," 0133"," 0042","  170","  180","15.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-03","8.95"," 1337"," 1336","  270","  260","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-04","5.59"," 1409"," 1409","  300","  300","10.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-05","7.83"," 1234"," 1313","  180","  170","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-06","18.34"," 1312"," 1248","  130","  130","28.0","34.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-07","9.17"," 0006"," 0940","  160","  250","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-08","5.82"," 1134"," 1053","  260","  220","14.1","16.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-09","14.76"," 1859"," 2003","  330","  320","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-10","12.08"," 0309"," 0056","  310","  310","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-11","6.71"," 2108"," 2334","  110","  100","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-12","10.07"," 0830"," 0828","  140","  130","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-13","10.96"," 1553"," 1534","  260","  240","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-14","13.87"," 1938"," 1925","  280","  280","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-15","10.07"," 1409"," 1512","  220","  200","16.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-16","15.43"," 1054"," 1024","  240","  250","28.0","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-17","12.75"," 0022"," 0002","  280","  290","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-18","12.53"," 1537"," 1528","  270","  260","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-19","13.20"," 1739"," 2321","  280","  270","28.0","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-20","16.11"," 2044"," 1118","  290","  290","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-21","11.41"," 0147"," 0146","  290","  290","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-22","6.49"," 0957"," 1038","  330","   30","15.0","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-23","4.47"," 1003"," 0957","  180","  170","12.1","14.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-24","4.25"," 1105"," 1103","  220","  200","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-25","9.17"," 1237"," 1231","   60","   60","17.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-26","9.62"," 0711"," 0147","  330","  360","16.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-27","9.40"," 1351"," 1350","  260","  260","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-28","6.71"," 0612"," 0611","  320","  320","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-29","10.51"," 1812"," 1732","  310","  300","19.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-11-30","7.16"," 0224"," 1913","  310","   50","14.1","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-01","11.18"," 1536"," 1342","   40","   70","21.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-02","10.29"," 1338"," 1247","   70","   70","17.0","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-03","5.82"," 1516"," 2358","  200","  190","12.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-04","13.87"," 2358"," 2357","  290","  280","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-05","13.65"," 2358"," 2357","  290","  280","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-06","10.29"," 1212"," 2113","  240","  310","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-07","6.71"," 2358"," 2107","  300","  320","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-08","10.96"," 0402"," 0356","  310","  330","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-09","6.93"," 1958"," 1957","  150","  140","15.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-10","8.50"," 2202"," 2051","   30","   40","14.1","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-11","17.45"," 2018"," 2103","  330","  330","32.0","40.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-12","9.40"," 0014"," 0001","  330","  330","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-13","6.26"," 1826"," 1853","  100","   90","17.9","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-14","6.49"," 0605"," 0605","  310","  310","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-15","9.40"," 1720"," 1641","  140","  140","16.1","17.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-16","11.41"," 1955"," 1955","  310","  310","25.1","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-17","15.88"," 0937"," 1510","  290","  260","23.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-18","6.26"," 2239"," 1239","  320","   50","14.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-19","12.30"," 0938"," 1209","  320","  330","21.9","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-20","8.72"," 1909"," 1907","  180","  180","17.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-21","13.87"," 0857"," 1416","  270","  250","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-22","9.84"," 0630"," 0035","  260","  260","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-23","9.17"," 1244"," 1226","  200","  200","17.9","23.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2000-12-24","11.41"," 1003"," 1003","  300","  300","21.0","23.9"
