"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-12","   90","  100","17.90"," 0928"," 0906","0.10","0.1","0.0",,"44","35","   34","  230",,,"  225","0.0","28.0",,,"42.5","    1",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-13","   40","   20","15.21"," 1550"," 1353","0.00","0.0","0.0",,"59","39","  667","  310",,,"  315","0.0","23.0",,,"35.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-14","   60","   50","7.61"," 2250"," 2117","0.00","0.0","0.0",,"53","33","  727","   60",,,"   45","0.0","14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-15","  100","  100","11.18"," 1550"," 1338","0.00","0.0","0.0",,"56","38","    5","   90",,,"   90","0.0","15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-16","   90","  100","6.49"," 2352"," 1610","0.00","0.0","0.0",,"63","41","  167","   50",,,"   45","0.0","12.1",,,"18.3",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-17","   80","   80","10.07"," 1251"," 1231","0.19","0.0","0.0",,"60","41","  499","   30",,,"   45","0.0","15.0",,,"20.8",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-18","   90","   80","21.03"," 1453"," 1332","0.59","0.0","0.0",,"76","47","  274","  220",,,"  225","0.0","36.0",,,"50.6","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-19","   80","   70","12.08"," 0024"," 0052","0.00","0.0","0.0",,"55","42","  388","  270",,,"  270","0.0","23.0",,,"38.0","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-20","  100","  100","12.30"," 0950"," 0908","0.01","0.0","0.0",,"47","41","  105","  110",,,"   90","0.0","21.0",,,"28.9","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-21","  100","  100","11.41"," 1050"," 1422","0.04","0.0","0.0",,"52","42","   30","  260",,,"  270","0.0","21.0",,,"28.9","    1","    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-22","   60","   50","8.05"," 1451"," 1451","0.00","0.0","0.0",,"61","42","  532","  140",,,"  135","0.0","12.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-23","   90","  100","9.62"," 1350"," 1607","0.00","0.0","0.0",,"50","39","  145","   40",,,"   45","0.0","15.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-24","   90","   90","8.28"," 1850"," 1732","0.07","0.0","0.0",,"62","32","  582","  270",,,"  270","0.0","17.9",,,"28.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-25","   70","   60","9.62"," 1254"," 0227","0.01","0.0","0.0",,"58","37","  562","  270",,,"  315","0.0","16.1",,,"20.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-26","  100","  100","5.59"," 1740"," 1949","1.76","0.0","0.0",,"53","47","    0","   50",,,"   90","0.0","13.0",,,"17.2","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-27","   90","  100","13.20"," 1054"," 0326","0.46","0.0","0.0",,"52","44","   35","  280",,,"  315","0.0","21.0",,,"30.0","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-28","   60","   40","8.95"," 1750"," 1302","0.00","0.0","0.0",,"64","43","  563","  250",,,"  270","0.0","14.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-29","  100","  100","7.83"," 1150"," 1756","0.02","0.0","0.0",,"56","43","  145","   50",,,"   45","0.0","16.1",,,"21.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-04-30","   80","   90","12.30"," 1222"," 1539","0.09","0.0","0.0",,"50","39","  455","   40",,,"   45","0.0","17.9",,,"24.2",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-01","   90","  100","13.20"," 1353"," 1658","0.00","0.0","0.0",,"53","38","  479","   50",,,"   45","0.0","21.9",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-02","   70","   70","8.95"," 1450"," 1258","0.00","0.0","0.0",,"59","42","  674","   30",,,"   45","0.0","17.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-03","   90","  100","4.47"," 1150"," 1157","0.00","0.0","0.0",,"62","39","  560","   80",,,"   90","0.0","10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-04","  100","  100","3.80"," 1150"," 1311","0.01","0.0","0.0",,"57","48","    0","   30",,,"  360","0.0","8.1",,,"11.4","    1",,,,,,,"    1",,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-05","   40","   50","7.38"," 1639"," 1447","0.01","0.0","0.0",,"72","40","  609","   50",,,"  315","0.0","17.0",,,"33.3","    1","    1",,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-06","   60","   60","4.70"," 1551",,"0.00","0.0","0.0",,"72","39","  762","   90",,,,"0.0","15.0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-07","   80","   70","8.72"," 1550",,"0.00","0.0","0.0",,"75","50","  639","   80",,,,"0.0","19.9",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-08","  100","  100","16.55"," 1850"," 1341","0.40","0.0","0.0",,"66","49","  196","  120",,,"   90","0.0","21.9",,,"33.3","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-09","   80","   70","8.50"," 1954"," 1952","0.99","0.0","0.0",,"74","48","  550","  300",,,"  315","0.0","17.9",,,"26.4","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-10","  100","  100","8.95"," 1750"," 1715","0.28","0.0","0.0",,"54","49","   12","  320",,,"  360","0.0","17.0",,,"25.3","    1","    1",,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-11","   60","   70","6.71"," 2250"," 1307","0.00","0.0","0.0",,"68","50","  456","  230",,,"  270","0.0","10.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-12","   60","   50","10.29"," 1550"," 1315","0.00","0.0","0.0",,"71","49","  718","  200",,,"  180","0.0","15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-13","  100","  100","15.21"," 1824"," 1155","0.08","0.0","0.0",,"66","57","   22","  170",,,"  180","0.0","23.9",,,"33.3","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-14","   60","   80","15.21"," 0850"," 0659","0.00","0.0","0.0",,"70","54","  529","  260",,,"  270","0.0","23.9",,,"34.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-15","   30","   30","6.04"," 2150"," 1323","0.00","0.0","0.0",,"76","47","  792","  190",,,"  315","0.0","8.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-16","   90","   90","12.30"," 1752"," 1629","0.25","0.0","0.0",,"78","59","  234","  230",,,"  225","0.0","23.0",,,"36.7","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-17","   90","   90","10.96"," 0739"," 0733","0.00","0.0","0.0",,"65","52","  453","   40",,,"   45","0.0","19.9",,,"27.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-18","   90","  100","10.96"," 1455"," 1405","0.22","0.0","0.0",,"58","46","  193","   50",,,"   45","0.0","19.9",,,"25.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-19","   10","   10","9.84"," 1150"," 1730","0.00","0.0","0.0",,"76","46","  804","  290",,,"  270","0.0","17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-20","   40","   50","11.86"," 1350"," 1345","0.00","0.0","0.0",,"76","56","  704","  260",,,"  270","0.0","21.0",,,"34.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-21","   20","   10","6.93"," 1150"," 0932","0.00","0.0","0.0",,"72","48","  824","  260",,,"  270","0.0","12.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-22","   40","   30","7.16"," 1650"," 1445","0.00","0.0","0.0",,"78","45","  796","  180",,,"  180","0.0","16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-23","  100","  100","10.07"," 1700"," 1654","1.23","0.0","0.0",,"69","51","    0","   20",,,"  360","0.0","21.0",,,"24.2","    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-24","  100","  100","9.40"," 0904"," 0905","0.22","0.0","0.0",,"57","48","   51","   30",,,"   45","0.0","21.0",,,"24.2","    1",,"    1",,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-25","   60","   60","8.50"," 1452"," 1456","0.17","0.0","0.0",,"62","46","  564","   40",,,"   45","0.0","15.0",,,"19.5","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-26","   60","   60","8.95"," 1050"," 1322","0.00","0.0","0.0",,"67","44","  758","   90",,,"   90","0.0","17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-27","  100","  100","12.53"," 1550"," 1139","0.33","0.0","0.0",,"68","53","  100","  120",,,"   90","0.0","17.0",,,"25.3","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-28","   90","   80","17.00"," 1750"," 1017","0.28","0.0","0.0",,"74","57","  433","  240",,,"  225","0.0","25.9",,,"38.0","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-29","   80","   80","11.41"," 0052"," 0042","0.00","0.0","0.0",,"68","54","  364","  250",,,"  270","0.0","19.9",,,"28.9",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-30","    0","    0","4.70"," 1750"," 1237","0.00","0.0","0.0",,"82","54","  760","  120",,,"  360","0.0","10.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-05-31","   60","   70","3.80"," 1453"," 1523","0.00","0.0","0.0",,"84","54","  728","   80",,,"   90","0.0","12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-01","  100","   90","3.80"," 1750"," 1321","0.00","0.0","0.0",,"80","62","  533","   60",,,"   90","0.0","12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-02","  100","  100","3.13"," 1150"," 1614","0.09","0.0","0.0",,"76","59","  108","   40",,,"  225","0.0","10.1",,,"24.2","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-03","   30","   30","8.72"," 0950"," 1327","0.01","0.0","0.0",,"75","58","  755","   20",,,"   45","0.0","16.1",,,"26.4","    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-04","   40","   60","6.71"," 1550"," 1428","0.00","0.0","0.0",,"79","54","  768","   70",,,"   90","0.0","14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-05","   20","   20","4.70"," 1450"," 1129","0.00","0.0","0.0",,"80","55","  788","   80",,,"   90","0.0","10.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-06","   50","   60","7.83"," 1650"," 1647","0.03","0.0","0.0",,"88","60","  535","  200",,,"  180","0.0","21.0",,,"34.4",,,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-07","   60","   60","12.75"," 1944"," 1946","0.06","0.0","0.0",,"92","51","  658","   10",,,"  360","0.0","29.1",,,"41.4","    1",,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-08","  100","  100","15.21"," 0627"," 1245","0.00","0.0","0.0",,"58","49","    0","   20",,,"   45","0.0","23.0",,,"33.3","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-09","  100","  100","7.61"," 1855"," 1323","0.00","0.0","0.0",,"69","52","  298","   30",,,"   45","0.0","13.0",,,"20.8","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-10","   70","   80","9.84"," 1650"," 1555","0.22","0.0","0.0",,"83","52","  550","  260",,,"  270","0.0","19.9",,,"30.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-11","   80","   90","8.72"," 1150"," 1022","0.00","0.0","0.0",,"67","51","  398","   50",,,"   45","0.0","17.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-12","   30","   30","5.37"," 1050"," 1033","0.00","0.0","0.0",,"73","49","  705","   50",,,"   45","0.0","14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-13","   30","   20","4.70"," 1250"," 1151","0.00","0.0","0.0",,"85","51","  777","  340",,,"  315","0.0","12.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-14","   40","   30","5.82"," 1952"," 1455","0.00","0.0","0.0",,"90","59","  725","   80",,,"  180","0.0","10.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-15","   50","   40","8.28"," 1750"," 1130","0.00","0.0","0.0",,"89","57","  720","  100",,,"  180","0.0","15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-16","   50","   30","11.41"," 1650"," 1506","0.00","0.0","0.0",,"89","64","  786","  200",,,"  180","0.0","17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-17","   40","   30","10.07"," 1250"," 1447","0.00","0.0","0.0",,"90","65","  768","  230",,,"  225","0.0","17.0",,,"25.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-18","   60","   50","7.38"," 1150"," 1035","0.00","0.0","0.0",,"93","71","  719","  290",,,"  270","0.0","12.1",,,"24.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-19","   30","   30","7.61"," 1550"," 1005","0.00","0.0","0.0",,"94","71","  815","  350",,,"  315","0.0","12.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-20","   10","   10","10.96"," 1451"," 0323","0.00","0.0","0.0",,"95","74","  861","   30",,,"  360","0.0","15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-21","   20","   10","9.62"," 1953"," 1950","0.00","0.0","0.0",,"86","69","  732","  140",,,"  135","0.0","21.0",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-22","   10","   10","5.59"," 1254"," 1210","0.00","0.0","0.0",,"93","69","  737","   90",,,"   90","0.0","12.1",,,"17.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-23","   10","   10","6.71"," 1650"," 1551","0.00","0.0","0.0",,"91","67","  788","   60",,,"   45","0.0","13.0",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-24","   20","   30","4.92"," 1350"," 1456","0.00","0.0","0.0",,"94","63","  770","   60",,,"   45","0.0","14.1",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-25","   30","   30","9.17"," 1450"," 1838","0.00","0.0","0.0",,"88","63","  791","   60",,,"   45","0.0","16.1",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-26","  100","  100","11.18"," 1450"," 2151","0.01","0.0","0.0",,"84","69","  366","  100",,,"  180","0.0","17.0",,,"24.2","    1",,,,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-27","   90","  100","8.28"," 1150"," 1142","0.94","0.0","0.0",,"80","67","  277","  100",,,"   90","0.0","23.0",,,"34.4","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-28","   90","   90","6.93"," 1150"," 1225","0.04","0.0","0.0",,"82","67","  460","  290",,,"  270","0.0","15.0",,,"23.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-29","   70","   70","7.61"," 1355"," 1529","0.00","0.0","0.0",,"87","67","  673","  270",,,"  270","0.0","12.1",,,"19.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-06-30","   70","   80","10.74"," 1252"," 1506","0.00","0.0","0.0",,"82","61","  705","  300",,,"  315","0.0","17.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-01","   10","   10","9.40"," 1051"," 1052","0.00","0.0","0.0",,"76","54","  796","  340",,,"  360","0.0","15.0",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-02","   30","   30","4.70"," 2350"," 1148","0.00","0.0","0.0",,"77","50","  850","  170",,,"  225","0.0","13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-03","   40","   40","12.08"," 1453"," 1452","0.00","0.0","0.0",,"82","61","  655","  180",,,"  180","0.0","21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-04","   70","   80","13.65"," 1451"," 2347","1.72","0.0","0.0",,"84","66","  394","  190",,,"  180","0.0","21.9",,,"35.6","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-05","   80","   80","16.11"," 2252"," 2250","0.25","0.0","0.0",,"85","65","  503","  240",,,"  225","0.0","25.1",,,"44.7",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-06","   70","   50","17.45"," 1351"," 0941","0.00","0.0","0.0",,"78","67","  620","  250",,,"  270","0.0","25.9",,,"41.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-07","   40","   20","10.74"," 0850"," 1110","0.00","0.0","0.0",,"79","61","  824","  310",,,"  315","0.0","17.9",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-08","   50","   60","6.26"," 1650"," 1423","0.00","0.0","0.0",,"84","57","  796","  110",,,"  225","0.0","13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-09","   50","   60","7.61"," 1750"," 1313","0.10","0.0","0.0",,"84","61","  570","   50",,,"   45","0.0","15.0",,,"24.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-10","   50","   50","6.49"," 1553"," 1535","0.00","0.0","0.0",,"87","61","  746","  240",,,"  225","0.0","14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-11","   50","   60","6.04"," 1551"," 1543","0.00","0.0","0.0",,"89","69","  758","   60",,,"   45","0.0","15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-12","   20","   30","9.40"," 1652"," 1728","0.00","0.0","0.0",,"97","73","  768","  210",,,"  180","0.0","19.9",,,"26.4",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-13","    0","    0","9.62"," 0950"," 1103","0.00","0.0","0.0",,"104","81","  900","  220",,,"  270","0.0","14.1",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-14","   20","   30","11.18"," 1350"," 1123","0.00","0.0","0.0",,"100","83","  813","  240",,,"  270","0.0","16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-15","   50","   50","8.50"," 2151"," 1647","0.00","0.0","0.0",,"98","75","  711","  360",,,"   45","0.0","19.9",,,"26.4",,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-16","   60","   60","10.74"," 1150"," 1227","0.00","0.0","0.0",,"93","74","  707","  260",,,"  270","0.0","17.0",,,"26.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-17","   20","   20","11.86"," 1750"," 1708","0.00","0.0","0.0",,"87","70","  819","  310",,,"  315","0.0","21.0",,,"34.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-18","   10","   10","10.07"," 0950"," 1049","0.00","0.0","0.0",,"86","63","  801","  290",,,"  270","0.0","17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-19","   50","   50","7.38"," 2350"," 1317","0.00","0.0","0.0",,"89","63","  613","  220",,,"  270","0.0","15.0",,,"21.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-20","  100","  100","7.16"," 0350"," 0323","0.67","0.0","0.0",,"79","69","   66","  270",,,"  270","0.0","16.1",,,"26.4","    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-21","   30","   20","6.26"," 1750"," 1552","0.00","0.0","0.0",,"85","63","  796","  120",,,"   90","0.0","12.1",,,"19.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-22","   70","   80","6.71"," 2155"," 1200","0.02","0.0","0.0",,"85","67","  441","  330",,,"  270","0.0","21.0",,,"34.4",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","1995-07-23","   60","   60","6.49"," 1550"," 0513","0.01","0.0","0.0",,"87","65","  618","  150",,,"  360","0.0","12.1",,,"24.2",,,"    1",,,,,,,,,,,"    1",,,,,,,
